,z_value
31991,0.00725767527546
31992,0.0161970448298
31993,0.012109523291
31994,0.0101569523864
31995,0.0133056386305
31996,0.0123576948578
31997,0.0177261285035
31998,0.0200184054287
31999,0.0128724804922
32000,0.0101666745404
32001,0.00982376548111
32002,0.0232240443254
32003,0.0138102365226
32004,0.00846736792284
32005,0.00661060040917
32006,0.0104758391755
32007,0.0111772502633
32008,0.00632433593981
32009,0.00732115184097
32010,0.00739573512203
32011,0.00874816202253
32012,0.00906045752174
32013,0.00954148840804
32014,0.0113607412643
32015,0.0145602479766
32016,0.00621145959519
32017,0.00846600670304
32018,0.00961201803041
32019,0.0100224060675
32020,0.0101126218702
32021,0.0101359826721
32022,0.0167090307934
32023,0.0108248673306
32024,0.00502376302041
32025,0.00719812424152
32026,0.00898255088225
32027,0.00609691460591
32028,0.181879916411
32029,0.192361581849
32030,0.194041298575
32031,0.0445704196017
32032,0.0302892981947
32033,0.0101537914929
32034,0.0101537863082
32035,0.0101536439427
32036,0.0101517430534
32037,0.0101356289608
32038,0.0100408603986
32039,0.00964394393925
32040,0.00844244885395
32041,0.00571923457228
32042,0.00875237564535
32043,0.0140588760424
32044,0.00876076248441
32045,0.0036377214227
32046,0.00570410159176
32047,0.00772995512094
32048,0.00937834515746
32049,0.00997856709885
32050,0.0101254815759
32051,0.0101483538495
32052,0.0101504179536
32053,0.0101505009829
32054,0.101344469973
32055,1.0000001e-05
32056,1.0000001e-05
32057,1.0000001e-05
32058,1.0000001e-05
32059,1.0000001e-05
32060,1.0000001e-05
32061,1.0000001e-05
32062,1.0000001e-05
32063,1.0000001e-05
32064,1.0000001e-05
32065,1.0000001e-05
32066,1.0000001e-05
32067,1.0000001e-05
32068,0.00588130969093
32069,0.00760060636362
32070,0.00665108562449
32071,0.00766201044258
32072,0.0164034028174
32073,0.0112231381097
32074,0.0267325806797
32075,0.0337633322556
32076,0.00930423753173
32077,0.00873268126063
32078,0.00503656344256
32079,0.0034816470749
32080,0.00534459537745
32081,0.00654229639763
32082,0.00668034917504
32083,0.00676155411807
32084,0.00562760399077
32085,0.00321044024791
32086,1.0000001e-05
32087,1.0000001e-05
32088,1.0000001e-05
32089,1.0000001e-05
32090,1.0000001e-05
32091,1.0000001e-05
32092,1.0000001e-05
32093,1.0000001e-05
32094,1.0000001e-05
32095,1.0000001e-05
32096,1.0000001e-05
32097,1.0000001e-05
32098,1.0000001e-05
32099,1.0000001e-05
32100,1.0000001e-05
32101,1.0000001e-05
32102,1.0000001e-05
32103,1.0000001e-05
32104,1.0000001e-05
32105,1.0000001e-05
32106,1.0000001e-05
32107,1.0000001e-05
32108,1.0000001e-05
32109,1.0000001e-05
32110,1.0000001e-05
32111,1.0000001e-05
32112,1.0000001e-05
32113,1.0000001e-05
32114,1.0000001e-05
32115,1.0000001e-05
32116,1.0000001e-05
32117,1.0000001e-05
32118,1.0000001e-05
32119,1.0000001e-05
32120,1.0000001e-05
32121,1.0000001e-05
32122,1.0000001e-05
32123,1.0000001e-05
32124,1.0000001e-05
32125,1.0000001e-05
32126,1.0000001e-05
32127,1.0000001e-05
32128,1.0000001e-05
32129,1.0000001e-05
32130,1.0000001e-05
32131,1.0000001e-05
32132,1.0000001e-05
32133,1.0000001e-05
32134,1.0000001e-05
32135,1.0000001e-05
32136,1.0000001e-05
32137,1.0000001e-05
32138,1.0000001e-05
32139,1.0000001e-05
32140,1.0000001e-05
32141,1.0000001e-05
32142,1.0000001e-05
32143,1.0000001e-05
32144,1.0000001e-05
32145,1.0000001e-05
32146,1.0000001e-05
32147,1.0000001e-05
32148,1.0000001e-05
32149,1.0000001e-05
32150,1.0000001e-05
32151,1.0000001e-05
32152,1.0000001e-05
32153,1.0000001e-05
32154,1.0000001e-05
32155,1.0000001e-05
32156,1.0000001e-05
32157,1.0000001e-05
32158,1.0000001e-05
32159,1.0000001e-05
32160,1.0000001e-05
32161,1.0000001e-05
32162,1.0000001e-05
32163,1.0000001e-05
32164,1.0000001e-05
32165,1.0000001e-05
32166,1.0000001e-05
32167,1.0000001e-05
32168,1.0000001e-05
32169,1.0000001e-05
32170,1.0000001e-05
32171,1.0000001e-05
32172,1.0000001e-05
32173,1.0000001e-05
32174,1.0000001e-05
32175,1.0000001e-05
32176,1.0000001e-05
32177,1.0000001e-05
32178,1.0000001e-05
32179,1.0000001e-05
32180,1.0000001e-05
32181,1.0000001e-05
32182,1.0000001e-05
32183,1.0000001e-05
32184,1.0000001e-05
32185,1.0000001e-05
32186,1.0000001e-05
32187,1.0000001e-05
32188,1.0000001e-05
32189,1.0000001e-05
32190,1.0000001e-05
32191,1.0000001e-05
32192,1.0000001e-05
32193,1.0000001e-05
32194,1.0000001e-05
32195,1.0000001e-05
32196,1.0000001e-05
32197,1.0000001e-05
32198,1.0000001e-05
32199,1.0000001e-05
32200,1.0000001e-05
32201,1.0000001e-05
32202,1.0000001e-05
32203,1.0000001e-05
32204,1.0000001e-05
32205,1.0000001e-05
32206,1.0000001e-05
32207,1.0000001e-05
32208,1.0000001e-05
32209,1.0000001e-05
32210,1.0000001e-05
32211,1.0000001e-05
32212,1.0000001e-05
32213,1.0000001e-05
32214,1.0000001e-05
32215,0.00321044024791
32216,0.0117001803631
32217,0.0108620049736
32218,0.00705832262641
32219,0.00538698372408
32220,0.00553404151321
32221,0.00555001215993
32222,0.0159610699419
32223,0.0120615995036
32224,0.0184393330317
32225,0.0100902195191
32226,0.0288577476659
32227,0.017293845586
32228,0.0176764676657
32229,0.0159953651658
32230,0.0261259413254
32231,0.0266470840792
32232,0.015099670684
32233,0.0100830054422
32234,0.0100406909218
32235,0.00755183973939
32236,0.0080070660146
32237,0.0130404252909
32238,0.00710687504487
32239,0.0073531119979
32240,0.00862197662721
32241,0.00949324420874
32242,0.00991754735881
32243,0.00998390326661
32244,0.010032700423
32245,0.0100890388044
32246,0.010129621609
32247,0.0260820613288
32248,0.00830899713463
32249,0.00927444296497
32250,0.0103431681782
32251,0.188119715673
32252,0.193859488159
32253,0.192770247913
32254,0.0233001864692
32255,0.010153791498
32256,0.010153791498
32257,0.0101537914929
32258,0.010153785873
32259,0.0101533520108
32260,0.0101460441081
32261,0.010089504777
32262,0.00984809414451
32263,0.00922283528146
32264,0.00806715077899
32265,0.0058041857625
32266,0.00780380717551
32267,0.0130331996341
32268,0.00634445917791
32269,0.00366966275603
32270,0.00754007806193
32271,0.00929270300969
32272,0.00992215199724
32273,0.0100861366754
32274,0.0101168366603
32275,0.010120715608
32276,0.0101210119826
32277,0.0334897841768
32278,1.0000001e-05
32279,1.0000001e-05
32280,1.0000001e-05
32281,1.0000001e-05
32282,1.0000001e-05
32283,1.0000001e-05
32284,1.0000001e-05
32285,1.0000001e-05
32286,1.0000001e-05
32287,1.0000001e-05
32288,1.0000001e-05
32289,1.0000001e-05
32290,1.0000001e-05
32291,1.0000001e-05
32292,1.0000001e-05
32293,0.00321044024791
32294,0.00604165346925
32295,0.0128132470401
32296,0.00678074443789
32297,0.00523468243264
32298,0.0610613418982
32299,0.0898547538499
32300,0.0373810439781
32301,0.0252139770957
32302,0.0143867118142
32303,0.014966815506
32304,0.0149390849306
32305,0.012866419759
32306,0.00736931725156
32307,0.00506343405827
32308,0.00622818402208
32309,1.0000001e-05
32310,1.0000001e-05
32311,1.0000001e-05
32312,1.0000001e-05
32313,1.0000001e-05
32314,1.0000001e-05
32315,1.0000001e-05
32316,1.0000001e-05
32317,1.0000001e-05
32318,1.0000001e-05
32319,1.0000001e-05
32320,1.0000001e-05
32321,1.0000001e-05
32322,1.0000001e-05
32323,1.0000001e-05
32324,1.0000001e-05
32325,1.0000001e-05
32326,1.0000001e-05
32327,1.0000001e-05
32328,1.0000001e-05
32329,1.0000001e-05
32330,1.0000001e-05
32331,1.0000001e-05
32332,1.0000001e-05
32333,1.0000001e-05
32334,1.0000001e-05
32335,1.0000001e-05
32336,1.0000001e-05
32337,1.0000001e-05
32338,1.0000001e-05
32339,1.0000001e-05
32340,1.0000001e-05
32341,1.0000001e-05
32342,1.0000001e-05
32343,1.0000001e-05
32344,1.0000001e-05
32345,1.0000001e-05
32346,1.0000001e-05
32347,1.0000001e-05
32348,1.0000001e-05
32349,1.0000001e-05
32350,1.0000001e-05
32351,1.0000001e-05
32352,1.0000001e-05
32353,1.0000001e-05
32354,1.0000001e-05
32355,1.0000001e-05
32356,1.0000001e-05
32357,1.0000001e-05
32358,1.0000001e-05
32359,1.0000001e-05
32360,1.0000001e-05
32361,1.0000001e-05
32362,1.0000001e-05
32363,1.0000001e-05
32364,1.0000001e-05
32365,1.0000001e-05
32366,1.0000001e-05
32367,1.0000001e-05
32368,1.0000001e-05
32369,1.0000001e-05
32370,1.0000001e-05
32371,1.0000001e-05
32372,1.0000001e-05
32373,1.0000001e-05
32374,1.0000001e-05
32375,1.0000001e-05
32376,1.0000001e-05
32377,1.0000001e-05
32378,1.0000001e-05
32379,1.0000001e-05
32380,1.0000001e-05
32381,1.0000001e-05
32382,1.0000001e-05
32383,1.0000001e-05
32384,1.0000001e-05
32385,1.0000001e-05
32386,1.0000001e-05
32387,1.0000001e-05
32388,1.0000001e-05
32389,1.0000001e-05
32390,1.0000001e-05
32391,1.0000001e-05
32392,1.0000001e-05
32393,1.0000001e-05
32394,1.0000001e-05
32395,1.0000001e-05
32396,1.0000001e-05
32397,1.0000001e-05
32398,1.0000001e-05
32399,1.0000001e-05
32400,1.0000001e-05
32401,1.0000001e-05
32402,1.0000001e-05
32403,1.0000001e-05
32404,1.0000001e-05
32405,1.0000001e-05
32406,1.0000001e-05
32407,1.0000001e-05
32408,1.0000001e-05
32409,1.0000001e-05
32410,1.0000001e-05
32411,1.0000001e-05
32412,1.0000001e-05
32413,1.0000001e-05
32414,1.0000001e-05
32415,1.0000001e-05
32416,1.0000001e-05
32417,1.0000001e-05
32418,1.0000001e-05
32419,1.0000001e-05
32420,1.0000001e-05
32421,1.0000001e-05
32422,1.0000001e-05
32423,1.0000001e-05
32424,1.0000001e-05
32425,1.0000001e-05
32426,1.0000001e-05
32427,1.0000001e-05
32428,1.0000001e-05
32429,1.0000001e-05
32430,1.0000001e-05
32431,1.0000001e-05
32432,1.0000001e-05
32433,1.0000001e-05
32434,1.0000001e-05
32435,1.0000001e-05
32436,1.0000001e-05
32437,1.0000001e-05
32438,1.0000001e-05
32439,0.00356606522573
32440,0.00763179565258
32441,0.00822582905905
32442,0.00791644734575
32443,0.0208196240445
32444,0.020702028118
32445,0.01129928095
32446,0.0201807754141
32447,0.0189797149737
32448,0.0173065007611
32449,0.0106463103881
32450,0.0232176849567
32451,0.0134703010463
32452,0.0162196552977
32453,0.016891982677
32454,0.0215668315774
32455,0.0177331049675
32456,0.0132518201441
32457,0.00660703399058
32458,0.00571166741162
32459,0.00615985147236
32460,0.00646300671684
32461,0.0095949428926
32462,0.00533833123588
32463,0.00734798809477
32464,0.00839702944306
32465,0.00926205127046
32466,0.00938994118608
32467,0.00955112274307
32468,0.00976983018102
32469,0.0099692649271
32470,0.0100656070754
32471,0.0100907162006
32472,0.0100941323228
32473,0.0163329660661
32474,0.0470738303714
32475,0.0483500302059
32476,0.00978189956379
32477,0.00705216988548
32478,0.0102978541774
32479,0.0101537914877
32480,0.0101537912624
32481,0.0101536393394
32482,0.0101499073531
32483,0.0101128330746
32484,0.00991751302674
32485,0.00932537927722
32486,0.00836581656233
32487,0.00783985970595
32488,0.00812487532203
32489,0.00459181667007
32490,0.00791073024227
32491,0.00582963511236
32492,0.00813617610368
32493,0.00927758650826
32494,0.0097587939795
32495,0.00990654864329
32496,0.00993679863525
32497,0.00994059727557
32498,0.00994084819779
32499,0.00994085352579
32500,0.0259446340226
32501,1.0000001e-05
32502,1.0000001e-05
32503,1.0000001e-05
32504,1.0000001e-05
32505,1.0000001e-05
32506,1.0000001e-05
32507,1.0000001e-05
32508,1.0000001e-05
32509,1.0000001e-05
32510,1.0000001e-05
32511,1.0000001e-05
32512,1.0000001e-05
32513,1.0000001e-05
32514,1.0000001e-05
32515,1.0000001e-05
32516,1.0000001e-05
32517,0.00503392974243
32518,0.00790202902006
32519,0.00292352895735
32520,0.00625387770279
32521,0.0203352875077
32522,0.0171796644229
32523,0.00952824281806
32524,0.00969049292555
32525,0.00988602925984
32526,0.00540337606573
32527,0.00580765356567
32528,0.00621861879939
32529,0.00740150036263
32530,0.00492924604193
32531,0.00813079141899
32532,1.0000001e-05
32533,1.0000001e-05
32534,1.0000001e-05
32535,1.0000001e-05
32536,1.0000001e-05
32537,1.0000001e-05
32538,1.0000001e-05
32539,1.0000001e-05
32540,1.0000001e-05
32541,1.0000001e-05
32542,1.0000001e-05
32543,1.0000001e-05
32544,1.0000001e-05
32545,1.0000001e-05
32546,1.0000001e-05
32547,1.0000001e-05
32548,1.0000001e-05
32549,1.0000001e-05
32550,1.0000001e-05
32551,1.0000001e-05
32552,1.0000001e-05
32553,1.0000001e-05
32554,1.0000001e-05
32555,1.0000001e-05
32556,1.0000001e-05
32557,1.0000001e-05
32558,1.0000001e-05
32559,1.0000001e-05
32560,1.0000001e-05
32561,1.0000001e-05
32562,1.0000001e-05
32563,1.0000001e-05
32564,1.0000001e-05
32565,1.0000001e-05
32566,1.0000001e-05
32567,1.0000001e-05
32568,1.0000001e-05
32569,1.0000001e-05
32570,1.0000001e-05
32571,1.0000001e-05
32572,1.0000001e-05
32573,1.0000001e-05
32574,1.0000001e-05
32575,1.0000001e-05
32576,1.0000001e-05
32577,1.0000001e-05
32578,1.0000001e-05
32579,1.0000001e-05
32580,1.0000001e-05
32581,1.0000001e-05
32582,1.0000001e-05
32583,1.0000001e-05
32584,1.0000001e-05
32585,1.0000001e-05
32586,1.0000001e-05
32587,1.0000001e-05
32588,1.0000001e-05
32589,1.0000001e-05
32590,1.0000001e-05
32591,1.0000001e-05
32592,1.0000001e-05
32593,1.0000001e-05
32594,1.0000001e-05
32595,1.0000001e-05
32596,1.0000001e-05
32597,1.0000001e-05
32598,1.0000001e-05
32599,1.0000001e-05
32600,1.0000001e-05
32601,1.0000001e-05
32602,1.0000001e-05
32603,1.0000001e-05
32604,1.0000001e-05
32605,1.0000001e-05
32606,1.0000001e-05
32607,1.0000001e-05
32608,1.0000001e-05
32609,1.0000001e-05
32610,1.0000001e-05
32611,1.0000001e-05
32612,1.0000001e-05
32613,1.0000001e-05
32614,1.0000001e-05
32615,1.0000001e-05
32616,1.0000001e-05
32617,1.0000001e-05
32618,1.0000001e-05
32619,1.0000001e-05
32620,1.0000001e-05
32621,1.0000001e-05
32622,1.0000001e-05
32623,1.0000001e-05
32624,1.0000001e-05
32625,1.0000001e-05
32626,1.0000001e-05
32627,1.0000001e-05
32628,1.0000001e-05
32629,1.0000001e-05
32630,1.0000001e-05
32631,1.0000001e-05
32632,1.0000001e-05
32633,1.0000001e-05
32634,1.0000001e-05
32635,1.0000001e-05
32636,1.0000001e-05
32637,1.0000001e-05
32638,1.0000001e-05
32639,1.0000001e-05
32640,1.0000001e-05
32641,1.0000001e-05
32642,1.0000001e-05
32643,1.0000001e-05
32644,1.0000001e-05
32645,1.0000001e-05
32646,1.0000001e-05
32647,1.0000001e-05
32648,1.0000001e-05
32649,1.0000001e-05
32650,1.0000001e-05
32651,1.0000001e-05
32652,1.0000001e-05
32653,1.0000001e-05
32654,1.0000001e-05
32655,1.0000001e-05
32656,1.0000001e-05
32657,1.0000001e-05
32658,1.0000001e-05
32659,1.0000001e-05
32660,1.0000001e-05
32661,1.0000001e-05
32662,0.00678159219386
32663,0.0125488251217
32664,0.0160710548845
32665,0.0230000567148
32666,0.0108727996298
32667,0.0122925196925
32668,0.0113654670845
32669,0.0171642154645
32670,0.0182081254534
32671,0.0178622775995
32672,0.0150308763242
32673,0.0180732111662
32674,0.0292773038291
32675,0.028646231599
32676,0.0175811624568
32677,0.0283459741158
32678,0.0218477607676
32679,0.0249353476984
32680,0.00767873823283
32681,0.0027657102024
32682,0.00316053333357
32683,0.00319395960147
32684,0.00320981652673
32685,0.00558283941115
32686,0.00620211016454
32687,0.00697562608753
32688,0.00772837147138
32689,0.00765917093697
32690,0.0081115276784
32691,0.00866690083669
32692,0.0092885798553
32693,0.00964516097286
32694,0.00975272584858
32695,0.00977540827082
32696,0.00987289102534
32697,0.0411094034005
32698,0.0438058268664
32699,0.013222477132
32700,0.0170318752727
32701,0.0101537810259
32702,0.0101537808365
32703,0.0101537014738
32704,0.0101517141397
32705,0.0101287625482
32706,0.00998303147101
32707,0.00941193153251
32708,0.00796356220501
32709,0.00656677092416
32710,0.00498771100459
32711,0.0103708705143
32712,0.00366960586022
32713,0.00686717634795
32714,0.00841680378237
32715,0.00817693356914
32716,0.00866947837733
32717,0.00901763428603
32718,0.00916128720949
32719,0.00920148640919
32720,0.00920784588091
32721,0.00920858594729
32722,0.0092086220908
32723,0.0210157403218
32724,1.0000001e-05
32725,1.0000001e-05
32726,1.0000001e-05
32727,1.0000001e-05
32728,1.0000001e-05
32729,1.0000001e-05
32730,1.0000001e-05
32731,1.0000001e-05
32732,1.0000001e-05
32733,1.0000001e-05
32734,1.0000001e-05
32735,1.0000001e-05
32736,1.0000001e-05
32737,1.0000001e-05
32738,1.0000001e-05
32739,1.0000001e-05
32740,1.0000001e-05
32741,0.00321044024791
32742,0.0132867997162
32743,0.00636271819455
32744,0.0189092959532
32745,0.00842923665043
32746,0.00775035347208
32747,0.0117321060231
32748,0.0188367408141
32749,0.00821207192507
32750,0.00819163360268
32751,0.008450691239
32752,0.00852875264911
32753,0.00692714887471
32754,0.00550296434597
32755,0.00844298210288
32756,1.0000001e-05
32757,1.0000001e-05
32758,1.0000001e-05
32759,1.0000001e-05
32760,1.0000001e-05
32761,1.0000001e-05
32762,1.0000001e-05
32763,1.0000001e-05
32764,1.0000001e-05
32765,1.0000001e-05
32766,1.0000001e-05
32767,1.0000001e-05
32768,1.0000001e-05
32769,1.0000001e-05
32770,1.0000001e-05
32771,1.0000001e-05
32772,1.0000001e-05
32773,1.0000001e-05
32774,1.0000001e-05
32775,1.0000001e-05
32776,1.0000001e-05
32777,1.0000001e-05
32778,1.0000001e-05
32779,1.0000001e-05
32780,1.0000001e-05
32781,1.0000001e-05
32782,1.0000001e-05
32783,1.0000001e-05
32784,1.0000001e-05
32785,1.0000001e-05
32786,1.0000001e-05
32787,1.0000001e-05
32788,1.0000001e-05
32789,1.0000001e-05
32790,1.0000001e-05
32791,1.0000001e-05
32792,1.0000001e-05
32793,1.0000001e-05
32794,1.0000001e-05
32795,1.0000001e-05
32796,1.0000001e-05
32797,1.0000001e-05
32798,1.0000001e-05
32799,1.0000001e-05
32800,1.0000001e-05
32801,1.0000001e-05
32802,1.0000001e-05
32803,1.0000001e-05
32804,1.0000001e-05
32805,1.0000001e-05
32806,1.0000001e-05
32807,1.0000001e-05
32808,1.0000001e-05
32809,1.0000001e-05
32810,1.0000001e-05
32811,1.0000001e-05
32812,1.0000001e-05
32813,1.0000001e-05
32814,1.0000001e-05
32815,1.0000001e-05
32816,1.0000001e-05
32817,1.0000001e-05
32818,1.0000001e-05
32819,1.0000001e-05
32820,1.0000001e-05
32821,1.0000001e-05
32822,1.0000001e-05
32823,1.0000001e-05
32824,1.0000001e-05
32825,1.0000001e-05
32826,1.0000001e-05
32827,1.0000001e-05
32828,1.0000001e-05
32829,1.0000001e-05
32830,1.0000001e-05
32831,1.0000001e-05
32832,1.0000001e-05
32833,1.0000001e-05
32834,1.0000001e-05
32835,1.0000001e-05
32836,1.0000001e-05
32837,1.0000001e-05
32838,1.0000001e-05
32839,1.0000001e-05
32840,1.0000001e-05
32841,1.0000001e-05
32842,1.0000001e-05
32843,1.0000001e-05
32844,1.0000001e-05
32845,1.0000001e-05
32846,1.0000001e-05
32847,1.0000001e-05
32848,1.0000001e-05
32849,1.0000001e-05
32850,1.0000001e-05
32851,1.0000001e-05
32852,1.0000001e-05
32853,1.0000001e-05
32854,1.0000001e-05
32855,1.0000001e-05
32856,1.0000001e-05
32857,1.0000001e-05
32858,1.0000001e-05
32859,1.0000001e-05
32860,1.0000001e-05
32861,1.0000001e-05
32862,1.0000001e-05
32863,1.0000001e-05
32864,1.0000001e-05
32865,1.0000001e-05
32866,1.0000001e-05
32867,1.0000001e-05
32868,1.0000001e-05
32869,1.0000001e-05
32870,1.0000001e-05
32871,1.0000001e-05
32872,1.0000001e-05
32873,1.0000001e-05
32874,1.0000001e-05
32875,1.0000001e-05
32876,1.0000001e-05
32877,1.0000001e-05
32878,1.0000001e-05
32879,1.0000001e-05
32880,1.0000001e-05
32881,1.0000001e-05
32882,1.0000001e-05
32883,1.0000001e-05
32884,1.0000001e-05
32885,1.0000001e-05
32886,0.0035747651856
32887,0.00483538054705
32888,0.00348672851684
32889,0.00684240163155
32890,0.00538532077038
32891,0.0156403564495
32892,0.00589794559862
32893,0.00367526344486
32894,0.00320988052678
32895,0.00646411705467
32896,0.0160652733256
32897,0.0284997279133
32898,0.0318836124822
32899,0.030432530448
32900,0.0174353798319
32901,0.0323346749437
32902,0.0591460727843
32903,0.00344555111721
32904,0.00548975800872
32905,0.00613266590013
32906,0.00642231667148
32907,0.0138938139766
32908,0.00334645209006
32909,0.00318106717729
32910,0.0044403417226
32911,0.00605698808753
32912,0.00492757848502
32913,0.00607553267715
32914,0.00687499144584
32915,0.00769099306868
32916,0.00823875393201
32917,0.00848254243613
32918,0.00853512788819
32919,0.0089201851931
32920,0.0370112318543
32921,0.0418349631482
32922,0.0100677566881
32923,0.0101519268018
32924,0.0101534114694
32925,0.0101532962053
32926,0.0101515310984
32927,0.0101354584833
32928,0.0100381143026
32929,0.00964891420911
32930,0.00856949819947
32931,0.00698429316941
32932,0.00443719255905
32933,0.00462199232195
32934,0.00646952790208
32935,0.0071209209968
32936,0.00724431201148
32937,0.00725767501404
32938,0.00546894502869
32939,0.00683541820686
32940,0.00717671059279
32941,0.00724825259427
32942,0.00725767952977
32943,0.0072583186407
32944,0.00725831928072
32945,0.00725831928072
32946,0.0146659213695
32947,1.0000001e-05
32948,1.0000001e-05
32949,1.0000001e-05
32950,1.0000001e-05
32951,1.0000001e-05
32952,1.0000001e-05
32953,1.0000001e-05
32954,1.0000001e-05
32955,1.0000001e-05
32956,1.0000001e-05
32957,1.0000001e-05
32958,1.0000001e-05
32959,1.0000001e-05
32960,1.0000001e-05
32961,1.0000001e-05
32962,1.0000001e-05
32963,1.0000001e-05
32964,1.0000001e-05
32965,0.00484514176476
32966,0.00768933269453
32967,0.00593622019316
32968,0.00677530694798
32969,0.00565836368175
32970,0.00369816871615
32971,0.0214649690365
32972,0.0560440258244
32973,0.022018388613
32974,0.0167911152894
32975,0.0115861291256
32976,0.0149086141342
32977,0.0118160635172
32978,0.00480846156194
32979,1.0000001e-05
32980,1.0000001e-05
32981,1.0000001e-05
32982,1.0000001e-05
32983,1.0000001e-05
32984,1.0000001e-05
32985,1.0000001e-05
32986,1.0000001e-05
32987,1.0000001e-05
32988,1.0000001e-05
32989,1.0000001e-05
32990,1.0000001e-05
32991,1.0000001e-05
32992,1.0000001e-05
32993,1.0000001e-05
32994,1.0000001e-05
32995,1.0000001e-05
32996,1.0000001e-05
32997,1.0000001e-05
32998,1.0000001e-05
32999,1.0000001e-05
33000,1.0000001e-05
33001,1.0000001e-05
33002,1.0000001e-05
33003,1.0000001e-05
33004,1.0000001e-05
33005,1.0000001e-05
33006,1.0000001e-05
33007,1.0000001e-05
33008,1.0000001e-05
33009,1.0000001e-05
33010,1.0000001e-05
33011,1.0000001e-05
33012,1.0000001e-05
33013,1.0000001e-05
33014,1.0000001e-05
33015,1.0000001e-05
33016,1.0000001e-05
33017,1.0000001e-05
33018,1.0000001e-05
33019,1.0000001e-05
33020,1.0000001e-05
33021,1.0000001e-05
33022,1.0000001e-05
33023,1.0000001e-05
33024,1.0000001e-05
33025,1.0000001e-05
33026,1.0000001e-05
33027,1.0000001e-05
33028,1.0000001e-05
33029,1.0000001e-05
33030,1.0000001e-05
33031,1.0000001e-05
33032,1.0000001e-05
33033,1.0000001e-05
33034,1.0000001e-05
33035,1.0000001e-05
33036,1.0000001e-05
33037,1.0000001e-05
33038,1.0000001e-05
33039,1.0000001e-05
33040,1.0000001e-05
33041,1.0000001e-05
33042,1.0000001e-05
33043,1.0000001e-05
33044,1.0000001e-05
33045,1.0000001e-05
33046,1.0000001e-05
33047,1.0000001e-05
33048,1.0000001e-05
33049,1.0000001e-05
33050,1.0000001e-05
33051,1.0000001e-05
33052,1.0000001e-05
33053,1.0000001e-05
33054,1.0000001e-05
33055,1.0000001e-05
33056,1.0000001e-05
33057,1.0000001e-05
33058,1.0000001e-05
33059,1.0000001e-05
33060,1.0000001e-05
33061,1.0000001e-05
33062,1.0000001e-05
33063,1.0000001e-05
33064,1.0000001e-05
33065,1.0000001e-05
33066,1.0000001e-05
33067,1.0000001e-05
33068,1.0000001e-05
33069,1.0000001e-05
33070,1.0000001e-05
33071,1.0000001e-05
33072,1.0000001e-05
33073,1.0000001e-05
33074,1.0000001e-05
33075,1.0000001e-05
33076,1.0000001e-05
33077,1.0000001e-05
33078,1.0000001e-05
33079,1.0000001e-05
33080,1.0000001e-05
33081,1.0000001e-05
33082,1.0000001e-05
33083,1.0000001e-05
33084,1.0000001e-05
33085,1.0000001e-05
33086,1.0000001e-05
33087,1.0000001e-05
33088,1.0000001e-05
33089,1.0000001e-05
33090,1.0000001e-05
33091,1.0000001e-05
33092,1.0000001e-05
33093,1.0000001e-05
33094,1.0000001e-05
33095,1.0000001e-05
33096,1.0000001e-05
33097,1.0000001e-05
33098,1.0000001e-05
33099,1.0000001e-05
33100,1.0000001e-05
33101,1.0000001e-05
33102,1.0000001e-05
33103,1.0000001e-05
33104,1.0000001e-05
33105,1.0000001e-05
33106,1.0000001e-05
33107,1.0000001e-05
33108,1.0000001e-05
33109,0.00451598818981
33110,0.00654809114136
33111,0.0157201271213
33112,0.0121544041046
33113,0.0187075106121
33114,0.0187165699479
33115,0.0254263605427
33116,0.0134856301292
33117,0.0165567084322
33118,0.00946205574121
33119,0.0162005308636
33120,0.0140287883089
33121,0.00965841086508
33122,0.00729591291034
33123,0.00650949957322
33124,0.0145052046547
33125,0.0772833906293
33126,0.0214416780523
33127,0.0146135367614
33128,0.00914271060306
33129,0.0125750619794
33130,0.0045133545087
33131,0.00585765687913
33132,0.00629003151731
33133,0.00501351925793
33134,0.00344765038841
33135,0.00447208546138
33136,0.00341581733188
33137,0.00434914507008
33138,0.00582423752263
33139,0.00637126006046
33140,0.00647351544261
33141,0.00648785987298
33142,0.00709951690711
33143,0.035294069229
33144,0.044132822206
33145,0.00978765840603
33146,0.0101369220809
33147,0.0101474062213
33148,0.0101448200259
33149,0.0101259607456
33150,0.0100318592169
33151,0.00969028239554
33152,0.00882691734325
33153,0.00768914464521
33154,0.00626307759936
33155,0.00320991317346
33156,0.00441894147352
33157,0.00464085113062
33158,0.0046568377973
33159,0.00465685379731
33160,0.00465685379731
33161,0.00694673398879
33162,0.005157595942
33163,0.00467282356812
33164,0.00465686979733
33165,0.00465685379731
33166,0.00465685379731
33167,0.00465685379731
33168,0.00465685379731
33169,0.0072583198621
33170,1.0000001e-05
33171,1.0000001e-05
33172,1.0000001e-05
33173,1.0000001e-05
33174,1.0000001e-05
33175,1.0000001e-05
33176,1.0000001e-05
33177,1.0000001e-05
33178,1.0000001e-05
33179,1.0000001e-05
33180,1.0000001e-05
33181,1.0000001e-05
33182,1.0000001e-05
33183,1.0000001e-05
33184,1.0000001e-05
33185,1.0000001e-05
33186,1.0000001e-05
33187,1.0000001e-05
33188,1.0000001e-05
33189,1.0000001e-05
33190,0.0136169407053
33191,0.00441902212024
33192,0.00321044024791
33193,1.0000001e-05
33194,1.0000001e-05
33195,0.00945592609253
33196,0.0302756090284
